lat,lon,eventNum,run,priority,theta
-85.5643,-159.776,82656565,316,2,-0.930615
-85.5643,-159.776,82656590,316,3,-0.930615
-85.5643,-159.776,82656566,316,3,-0.930615
-85.5653,-159.847,82656646,316,3,-0.940842
-85.5651,-159.848,82656722,316,2,-0.940842
-85.5671,-159.988,82656834,316,3,-0.961295
-85.5635,-159.781,82656845,316,4,-0.930615
-85.5619,-159.712,82656967,316,3,-0.920388
-85.5629,-159.785,82657073,316,3,-0.930615
-85.5629,-159.785,82657056,316,3,-0.930615
-85.5625,-159.787,82657177,316,2,-0.930615
-85.5636,-159.858,82657246,316,1,-0.940842
-85.5623,-159.789,82657263,316,3,-0.930615
-85.5623,-159.789,82657248,316,3,-0.930615
-85.5635,-159.93,82657229,316,3,-0.951068
-85.5621,-159.79,82657374,316,1,-0.930615
-85.5657,-159.996,82657378,316,2,-0.961295
-85.5629,-159.862,82657470,316,2,-0.940842
-85.5619,-159.791,82657426,316,2,-0.930615
-85.5655,-159.998,82657428,316,3,-0.961295
-85.5617,-159.792,82657504,316,2,-0.930615
-85.5638,-159.933,82657590,316,3,-0.951068
-85.5614,-159.795,82657587,316,3,-0.930615
-85.5631,-159.789,82657538,316,3,-0.930615
-85.5628,-159.863,82657522,316,3,-0.940842
-85.5612,-159.796,82657676,316,2,-0.930615
-85.5612,-159.796,82657669,316,3,-0.930615
-85.5624,-159.866,82657718,316,3,-0.940842
-85.5612,-159.796,82657714,316,3,-0.930615
-85.5635,-159.937,82657932,316,2,-0.951068
-85.5611,-159.8,82658081,316,3,-0.930615
-85.5624,-159.871,82658164,316,3,-0.940842
-85.5627,-159.796,82658102,316,3,-0.930615
-85.5612,-159.801,82658217,316,2,-0.930615
-85.5636,-159.94,82658237,316,3,-0.951068
-85.5612,-159.801,82658208,316,3,-0.930615
-85.5636,-159.941,82658374,316,3,-0.951068
-85.5624,-159.872,82658338,316,3,-0.940842
-85.5625,-159.873,82658498,316,1,-0.940842
-85.5612,-159.803,82658489,316,2,-0.930615
-85.5612,-159.803,82658415,316,2,-0.930615
-85.5625,-159.874,82658537,316,3,-0.940842
-85.5626,-159.878,82659060,316,2,-0.940842
-85.5615,-159.809,82659161,316,3,-0.930615
-85.5639,-159.949,82659262,316,3,-0.951068
-85.5651,-160.017,82659314,316,3,-0.961295
-85.564,-159.951,82659550,316,4,-0.951068
-85.5628,-159.883,82659626,316,3,-0.940842
-85.5617,-159.815,82659773,316,1,-0.930615
-85.5727,-159.405,82659890,316,2,-0.879482
-85.5618,-159.817,82660086,316,2,-0.930615
-85.563,-159.887,82660085,316,3,-0.940842
-85.563,-159.887,82660062,316,3,-0.940842
-85.5618,-159.818,82660118,316,2,-0.930615
-85.5618,-159.818,82660112,316,2,-0.930615
-85.5619,-159.822,82660554,316,2,-0.930615
-85.5619,-159.822,82660529,316,2,-0.930615
-85.4499,-154.695,82660674,316,4,-0.480647
-85.562,-159.824,82660790,316,3,-0.930615
-85.5731,-159.413,82660756,316,3,-0.879482
-85.5583,-159.608,82660828,316,2,-0.899935
-85.562,-159.824,82660818,316,3,-0.930615
-85.562,-159.824,82660814,316,3,-0.930615
-85.5621,-159.826,82660998,316,3,-0.930615
-85.5621,-159.827,82661088,316,3,-0.930615
-85.5621,-159.826,82661028,316,3,-0.930615
-85.5631,-159.609,82675081,316,3,-0.869256
-85.6282,-159.652,82675399,316,3,-0.879482
-85.5173,-159.669,82675394,316,3,-0.859029
-85.5598,-159.619,82675386,316,3,-0.869256
-85.6371,-153.818,82675372,316,3,-0.449968
-85.5722,-159.674,82675333,316,3,-0.879482
-85.5632,-159.363,82675516,316,3,-0.838576
-85.5903,-159.578,82675984,316,3,-0.869256
-85.479,-154.113,82676179,316,2,-0.449968
-85.6178,-159.408,82676178,316,3,-0.848803
-85.5479,-159.656,82676384,316,3,-0.869256
-86.0096,-156.025,82676365,316,3,-0.480647
-85.573,-159.602,82676364,316,3,-0.869256
-85.7557,-161.034,82676489,316,3,-0.971521
-85.5631,-159.621,82676424,316,2,-0.869256
-85.7546,-161.023,82676596,316,3,-0.971521
-85.7664,-160.774,82676551,316,3,-0.930615
-85.5419,-153.688,82676603,316,2,-0.439741
-85.5045,-154.536,82676886,316,3,-0.470421
-85.4792,-154.372,82677050,316,3,-0.460194
-85.5041,-154.77,82677027,316,3,-0.480647
-85.5555,-159.562,82677152,316,2,-0.859029
-85.4635,-154.173,82677115,316,2,-0.449968
-85.4614,-154.181,82677188,316,3,-0.449968
-85.5807,-153.888,82677183,316,3,-0.449968
-85.6043,-159.418,82677219,316,2,-0.848803
-85.5637,-159.545,82677236,316,3,-0.859029
-85.5664,-159.622,82677389,316,2,-0.869256
-85.5762,-153.896,82677343,316,2,-0.449968
-85.4728,-154.395,82677314,316,2,-0.460194
-85.5664,-159.622,82677362,316,3,-0.869256
-85.6023,-159.42,82677355,316,3,-0.848803
-85.6023,-159.42,82677335,316,3,-0.848803
-85.5782,-154.386,82677457,316,3,-0.470421
-85.5752,-159.688,82677418,316,3,-0.879482
-85.6033,-159.42,82677404,316,3,-0.848803
-85.4987,-154.558,82677559,316,3,-0.470421
-85.5949,-159.424,82677542,316,3,-0.848803
-85.5997,-159.423,82677606,316,1,-0.848803
-85.5681,-153.911,82677694,316,3,-0.449968
-85.5951,-159.426,82677675,316,3,-0.848803
-85.5488,-159.665,82677653,316,3,-0.869256
-85.5986,-159.34,82677620,316,3,-0.838576
-85.6018,-159.505,82677616,316,3,-0.859029
-85.5662,-153.915,82677770,316,3,-0.449968
-85.5226,-159.833,82677783,316,4,-0.879482
-85.5615,-159.636,82677788,316,3,-0.869256
-85.5616,-153.661,82677795,316,3,-0.439741
-85.5685,-159.702,82677746,316,3,-0.879482
-85.5464,-159.673,82677881,316,3,-0.869256
-85.5964,-159.427,82677899,316,3,-0.848803
-85.5623,-153.923,82677877,316,3,-0.449968
-85.5874,-159.517,82677876,316,3,-0.859029
-85.4915,-154.582,82677865,316,3,-0.470421
-85.4796,-155.074,82677863,316,3,-0.490874
-85.5424,-159.434,82677862,316,3,-0.838576
-85.5648,-154.17,82677858,316,3,-0.460194
-85.59,-159.513,82677835,316,3,-0.859029
-85.5584,-153.931,82677996,316,3,-0.449968
-85.5629,-154.174,82677943,316,3,-0.460194
-85.5865,-159.518,82677936,316,3,-0.859029
-85.5599,-159.641,82677935,316,3,-0.869256
-85.5861,-159.758,82677924,316,3,-0.889709
-85.5482,-159.668,82677916,316,3,-0.869256
-85.5867,-159.519,82678073,316,2,-0.859029
-85.5947,-159.43,82678015,316,2,-0.848803
-85.5857,-159.52,82678006,316,2,-0.859029
-85.5536,-153.678,82678078,316,3,-0.439741
-85.5536,-153.678,82678067,316,3,-0.439741
-85.5584,-153.931,82678045,316,3,-0.449968
-85.5654,-159.71,82678001,316,3,-0.879482
-85.593,-159.432,82678185,316,2,-0.848803
-85.5413,-159.524,82678118,316,2,-0.848803
-85.5565,-153.936,82678107,316,2,-0.449968
-85.5546,-153.94,82678167,316,3,-0.449968
-85.5851,-159.522,82678239,316,2,-0.859029
-85.5933,-159.515,82678216,316,2,-0.859029
-85.5759,-159.534,82678290,316,3,-0.859029
-85.5443,-159.683,82678288,316,3,-0.869256
-85.593,-159.432,82678204,316,3,-0.848803
-85.5516,-154.199,82678387,316,2,-0.460194
-85.5516,-154.199,82678383,316,2,-0.460194
-85.5133,-154.756,82678347,316,2,-0.480647
-85.5913,-159.435,82678341,316,2,-0.848803
-85.5936,-159.516,82678319,316,2,-0.859029
-85.5711,-153.914,82678392,316,3,-0.449968
-85.7516,-161.197,82678386,316,3,-0.991974
-85.5486,-159.59,82678380,316,3,-0.859029
-85.5649,-159.634,82678317,316,3,-0.869256
-85.5437,-153.701,82678476,316,1,-0.439741
-85.4809,-154.379,82678468,316,1,-0.460194
-85.5647,-153.925,82678491,316,2,-0.449968
-85.5187,-154.513,82678487,316,2,-0.470421
-85.5916,-159.436,82678481,316,2,-0.848803
-85.5916,-159.436,82678477,316,2,-0.848803
-85.5437,-153.701,82678447,316,2,-0.439741
-85.483,-154.613,82678438,316,2,-0.470421
-85.5755,-153.907,82678409,316,2,-0.449968
-85.5771,-159.534,82678454,316,3,-0.859029
-85.5897,-159.438,82678445,316,3,-0.848803
-85.5924,-159.435,82678432,316,3,-0.848803
-85.5532,-153.945,82678423,316,3,-0.449968
-85.5552,-159.656,82678416,316,3,-0.869256
-85.5907,-159.437,82678575,316,1,-0.848803
-85.5478,-154.207,82678523,316,2,-0.460194
-85.5717,-153.914,82678569,316,3,-0.449968
-85.5818,-159.529,82678549,316,3,-0.859029
-85.5531,-154.668,82678519,316,3,-0.480647
-85.5557,-153.94,82678504,316,3,-0.449968
-85.5459,-154.212,82678643,316,1,-0.460194
-85.5499,-153.954,82678670,316,2,-0.449968
-85.5592,-159.729,82678609,316,2,-0.879482
-85.5715,-159.705,82678601,316,2,-0.879482
-85.5455,-153.962,82678667,316,3,-0.449968
-85.541,-153.972,82678664,316,3,-0.449968
-85.5299,-159.649,82678656,316,3,-0.859029
-85.568,-159.79,82678716,316,2,-0.889709
-85.5441,-154.216,82678707,316,2,-0.460194
-85.5882,-159.442,82678789,316,3,-0.848803
-85.5863,-159.443,82678788,316,3,-0.848803
-85.5068,-154.777,82678781,316,3,-0.480647
-85.5882,-159.442,82678777,316,3,-0.848803
-85.5314,-159.475,82678738,316,3,-0.838576
-85.5773,-153.908,82678864,316,1,-0.449968
-85.5874,-159.443,82678857,316,1,-0.848803
-85.4937,-162.154,82678893,316,2,-1.17605
-85.4621,-154.688,82678888,316,2,-0.470421
-85.5767,-159.538,82678826,316,2,-0.859029
-85.5767,-159.538,82678817,316,2,-0.859029
-85.5658,-159.638,82678884,316,3,-0.869256
-85.5337,-153.99,82678963,316,2,-0.449968
-85.5859,-159.446,82678957,316,2,-0.848803
-85.584,-159.365,82679145,316,3,-0.838576
-85.5693,-154.868,82679241,316,2,-0.490874
-85.5819,-159.452,82679240,316,3,-0.848803
-85.5792,-159.376,82679599,316,2,-0.838576
-85.5804,-159.458,82679573,316,2,-0.848803
-85.9762,-156.592,82679553,316,3,-0.511327
-85.5798,-159.374,82679540,316,3,-0.838576
-85.5811,-159.456,82679506,316,3,-0.848803
-85.5241,-154.019,82679633,316,2,-0.449968
-85.5143,-153.781,82679703,316,1,-0.439741
-85.5734,-158.844,82679755,316,3,-0.777217
-85.5492,-153.965,82679717,316,3,-0.449968
-85.5239,-154.021,82679877,316,2,-0.449968
-85.4578,-154.946,82679994,316,3,-0.480647
-85.5757,-159.469,82680049,316,2,-0.848803
-85.5757,-159.469,82680093,316,3,-0.848803
-85.5414,-153.984,82680060,316,3,-0.449968
-85.5738,-159.472,82680102,316,2,-0.848803
-85.5751,-159.554,82680208,316,2,-0.859029
-85.5745,-159.555,82680297,316,3,-0.859029
-85.5032,-153.815,82680231,316,3,-0.439741
-85.5656,-159.964,82680396,316,2,-0.910162
-85.5732,-159.475,82680369,316,2,-0.848803
-85.959,-156.701,82680333,316,3,-0.521553
-85.5739,-159.639,82680423,316,2,-0.869256
-85.5724,-159.477,82680452,316,3,-0.848803
-85.571,-159.481,82680572,316,4,-0.848803
-85.5717,-159.562,82680590,316,4,-0.859029
-85.5725,-159.643,82680592,316,2,-0.869256
-85.4952,-153.841,82680595,316,3,-0.439741
-85.5717,-159.479,82680534,316,3,-0.848803
-85.5702,-159.483,82680695,316,2,-0.848803
-85.7405,-160.67,82680627,316,2,-0.940842
-85.5694,-159.4,82680696,316,3,-0.838576
-85.5739,-159.877,82680672,316,3,-0.899935
-85.571,-159.481,82680623,316,3,-0.848803
-85.5695,-159.485,82680733,316,2,-0.848803
-85.5147,-155.21,82680711,316,3,-0.5011
-85.5131,-153.52,82680851,316,3,-0.429515
-85.5687,-159.487,82680840,316,3,-0.848803
-85.49,-153.858,82680803,316,3,-0.439741
-85.5688,-159.57,82680915,316,3,-0.859029
-85.5665,-159.493,82681039,316,3,-0.848803
-85.5636,-159.501,82681321,316,3,-0.848803
-85.952,-156.903,82681868,316,3,-0.53178
-85.5584,-159.516,82681835,316,3,-0.848803
-85.5162,-154.553,82681947,316,3,-0.470421
-85.9433,-156.828,82682040,316,3,-0.53178
-85.5516,-159.626,82682988,316,4,-0.859029
-85.5762,-160.193,82683091,316,3,-0.940842
-85.5697,-159.674,82683395,316,2,-0.869256
-85.542,-159.571,82683360,316,3,-0.848803
-85.547,-159.641,82683336,316,3,-0.859029
-85.5392,-159.579,82683464,316,2,-0.848803
-85.558,-159.697,82683449,316,2,-0.869256
-85.546,-159.644,82683429,316,3,-0.859029
-85.5628,-159.46,82685585,316,1,-0.838576
-85.5705,-159.447,82685563,316,3,-0.838576
-85.5677,-159.452,82685655,316,1,-0.838576
-85.5669,-159.454,82685692,316,2,-0.838576
-85.5677,-159.452,82685631,316,2,-0.838576
-85.4837,-154.683,82685647,316,3,-0.470421
-85.5677,-159.452,82685627,316,3,-0.838576
-85.5677,-159.452,82685616,316,3,-0.838576
-85.7647,-161.079,82685600,316,3,-0.951068
-85.5669,-159.454,82685747,316,2,-0.838576
-85.5584,-159.554,82685705,316,2,-0.848803
-85.5661,-159.456,82685778,316,3,-0.838576
-85.5653,-159.458,82685869,316,3,-0.838576
-85.5653,-159.458,82685833,316,3,-0.838576
-85.5488,-154.281,82685824,316,3,-0.460194
-85.5677,-159.62,82685814,316,3,-0.859029
-85.5645,-159.46,82685923,316,2,-0.838576
-85.5636,-159.462,82685984,316,3,-0.838576
-85.5636,-159.462,82685985,316,3,-0.838576
-85.5664,-159.457,82685950,316,3,-0.838576
-85.5645,-159.46,82685948,316,3,-0.838576
-85.5728,-159.531,82685943,316,3,-0.848803
-85.5645,-159.46,82685936,316,3,-0.838576
-85.4978,-159.4,82685933,316,3,-0.807897
-85.5587,-159.471,82685917,316,3,-0.838576
-85.5628,-159.464,82686099,316,2,-0.838576
-85.5636,-159.462,82686007,316,2,-0.838576
-85.5628,-159.464,82686050,316,3,-0.838576
-85.5636,-159.462,82686005,316,3,-0.838576
-85.562,-159.467,82686153,316,2,-0.838576
-85.5612,-159.469,82686186,316,3,-0.838576
-85.5639,-159.463,82686156,316,3,-0.838576
-85.562,-159.467,82686112,316,3,-0.838576
-85.5661,-159.461,82686298,316,3,-0.838576
-85.5603,-159.471,82686255,316,3,-0.838576
-85.5603,-159.471,82686254,316,3,-0.838576
-85.5524,-159.314,82686253,316,3,-0.818123
-85.5614,-159.47,82686353,316,2,-0.838576
-85.569,-154.252,82686336,316,2,-0.460194
-85.5595,-159.474,82686346,316,3,-0.838576
-85.5603,-159.471,82686308,316,3,-0.838576
-85.5606,-159.472,82686438,316,2,-0.838576
-85.5598,-159.474,82686509,316,2,-0.838576
-85.5582,-159.479,82686595,316,3,-0.838576
-85.562,-159.472,82686591,316,3,-0.838576
-85.5637,-154.013,82686589,316,3,-0.449968
-85.5571,-159.481,82686531,316,3,-0.838576
-85.5562,-159.567,82686528,316,3,-0.848803
-85.5677,-159.547,82686664,316,1,-0.848803
-85.5574,-159.481,82686687,316,2,-0.838576
-85.5563,-159.483,82686640,316,2,-0.838576
-85.5612,-159.474,82686678,316,3,-0.838576
-85.564,-159.553,82686668,316,3,-0.848803
-85.562,-159.472,82686620,316,3,-0.838576
-85.5639,-159.468,82686613,316,3,-0.838576
-85.5554,-159.485,82686701,316,3,-0.838576
-85.5858,-159.689,82686795,316,2,-0.869256
-85.5546,-159.488,82686742,316,2,-0.838576
-85.5669,-159.549,82686753,316,3,-0.848803
-85.5707,-159.543,82686745,316,3,-0.848803
-85.5546,-159.488,82686737,316,3,-0.838576
-85.5546,-159.488,82686710,316,3,-0.838576
-85.4897,-154.677,82686887,316,1,-0.470421
-85.5587,-159.481,82686883,316,2,-0.838576
-85.5955,-159.52,82686881,316,2,-0.848803
-85.5615,-159.475,82686821,316,2,-0.838576
-85.5249,-154.583,82686819,316,2,-0.470421
-85.5587,-159.481,82686872,316,3,-0.838576
-85.5595,-159.478,82686817,316,3,-0.838576
-85.5533,-159.494,82686995,316,1,-0.838576
-85.5656,-159.554,82686985,316,1,-0.848803
-85.5554,-159.656,82686964,316,2,-0.859029
-85.6096,-159.763,82686948,316,2,-0.879482
-85.5579,-159.483,82686938,316,2,-0.838576
-85.6108,-159.603,82686967,316,3,-0.859029
-85.5571,-159.485,82686966,316,3,-0.838576
-85.5645,-159.555,82686920,316,3,-0.848803
-85.4835,-154.204,82686910,316,3,-0.449968
-85.5555,-159.49,82687099,316,1,-0.838576
-85.5533,-159.494,82687009,316,1,-0.838576
-85.5525,-159.496,82687090,316,3,-0.838576
-85.5541,-159.319,82687068,316,3,-0.818123
-85.5563,-159.488,82687061,316,3,-0.838576
-85.5525,-159.496,82687034,316,3,-0.838576
-85.5525,-159.496,82687023,316,3,-0.838576
-85.6108,-159.603,82687001,316,3,-0.859029
-85.5555,-159.49,82687151,316,1,-0.838576
-85.5555,-159.49,82687135,316,2,-0.838576
-85.6037,-160.144,82687112,316,2,-0.930615
-85.5497,-159.503,82687132,316,2,-0.838576
-85.6,-159.604,82687111,316,2,-0.859029
-85.6114,-153.961,82687149,316,3,-0.449968
-85.5555,-159.49,82687133,316,3,-0.838576
-85.5822,-159.698,82687247,316,1,-0.869256
-85.5605,-159.566,82687279,316,3,-0.848803
-85.5538,-159.495,82687275,316,3,-0.838576
-85.5508,-159.501,82687213,316,3,-0.838576
-85.6013,-153.972,82687356,316,2,-0.449968
-85.5492,-159.506,82687351,316,2,-0.838576
-85.5608,-159.567,82687397,316,3,-0.848803
-85.4702,-153.988,82687382,316,3,-0.439741
-85.5522,-159.5,82687380,316,3,-0.838576
-85.5549,-159.493,82687357,316,3,-0.838576
-85.5508,-159.329,82687348,316,3,-0.818123
-85.553,-159.498,82687333,316,3,-0.838576
-85.5533,-159.498,82687475,316,2,-0.838576
-85.5522,-159.5,82687414,316,2,-0.838576
-85.5514,-159.503,82687488,316,3,-0.838576
-85.5514,-159.503,82687477,316,3,-0.838576
-85.5394,-154.068,82687466,316,3,-0.449968
-85.5581,-159.573,82687460,316,3,-0.848803
-85.5901,-159.53,82687437,316,3,-0.848803
-85.5541,-159.496,82687410,316,3,-0.838576
-85.5911,-153.985,82687560,316,2,-0.449968
-85.5641,-159.305,82687546,316,2,-0.818123
-85.5525,-159.501,82687574,316,3,-0.838576
-85.5536,-159.583,82687569,316,3,-0.848803
-85.5375,-154.073,82687559,316,3,-0.449968
-85.5748,-159.628,82687535,316,3,-0.859029
-85.5525,-159.501,82687528,316,3,-0.838576
-85.5506,-159.505,82687503,316,3,-0.838576
-85.5866,-159.698,82687661,316,3,-0.869256
-85.5936,-160.225,82687664,316,4,-0.940842
-85.6047,-159.61,82687667,316,4,-0.859029
-85.5788,-159.459,82687769,316,3,-0.838576
-85.5964,-153.981,82687720,316,3,-0.449968
-85.6031,-159.529,82687828,316,3,-0.848803
-85.7702,-160.684,82687943,316,2,-0.899935
-85.5001,-153.905,82687966,316,3,-0.439741
-85.5882,-159.536,82687945,316,3,-0.848803
-85.557,-159.579,82687902,316,3,-0.848803
-85.5535,-159.588,82688026,316,3,-0.848803
-85.5819,-159.707,82688100,316,2,-0.869256
-85.5832,-155.159,82688165,316,3,-0.5011
-85.5926,-159.537,82688227,316,2,-0.848803
-85.5894,-159.623,82688356,316,2,-0.859029
-85.5133,-153.875,82688327,316,2,-0.439741
-85.5171,-154.128,82688303,316,2,-0.449968
-85.5909,-159.539,82688349,316,3,-0.848803
-85.5917,-159.538,82688316,316,3,-0.848803
-85.5788,-159.713,82688339,316,3,-0.869256
-85.5775,-159.634,82688410,316,3,-0.859029
-85.5384,-159.547,82688588,316,2,-0.838576
-85.5892,-159.706,82688525,316,2,-0.869256
-85.5862,-159.628,82688611,316,2,-0.859029
-85.5941,-159.784,82688625,316,3,-0.879482
-85.731,-161.814,82688612,316,3,-1.07379
-85.5919,-159.543,82688772,316,4,-0.848803
-85.5619,-159.662,82688829,316,3,-0.859029
-85.59,-159.548,82689099,316,3,-0.848803
-85.4757,-153.714,82689183,316,3,-0.429515
-85.5865,-159.551,82689250,316,3,-0.848803
-85.5812,-159.558,82689365,316,3,-0.848803
-85.708,-161.797,82689498,316,3,-1.10447
-85.5688,-159.738,82689482,316,3,-0.869256
-85.5835,-159.557,82689544,316,3,-0.848803
-85.582,-159.56,82689648,316,3,-0.848803
-85.5804,-159.563,82689787,316,1,-0.848803
-85.5812,-159.561,82689732,316,3,-0.848803
-85.5811,-159.806,82689899,316,3,-0.879482
-85.5789,-159.566,82689947,316,1,-0.848803
-85.5797,-159.564,82689919,316,1,-0.848803
-85.5784,-159.649,82689999,316,2,-0.859029
-85.5789,-159.566,82689955,316,3,-0.848803
-85.5788,-159.567,82690061,316,3,-0.848803
-85.5617,-159.756,82690057,316,3,-0.869256
-85.5759,-159.571,82690150,316,2,-0.848803
-85.4856,-154.232,82690139,316,3,-0.449968
-85.5777,-159.569,82690138,316,2,-0.848803
-85.5783,-159.651,82690134,316,2,-0.859029
-85.5687,-159.586,82690470,316,3,-0.848803
-83.2451,-116.393,82690463,316,2,0.910162
-85.0496,-176.476,82713340,316,2,-0.306796
-85.0119,-177.112,82725802,316,1,-0.29657
-85.849,-138.311,82729073,316,1,-0.194304
-85.9326,-138.42,82736073,316,1,-0.194304
-85.8739,-150.887,82736612,316,1,-0.327249
-85.9621,-138.43,82736948,316,2,-0.194304
-85.9781,-141.635,82737440,316,3,-0.214757
-85.939,-138.476,82738265,316,3,-0.194304
-86.071,-141.789,82739569,316,4,-0.214757
-85.948,-151.199,82739500,316,4,-0.327249
-85.7631,-150.306,82742666,316,1,-0.317023
-85.9886,-136.62,82742969,316,4,-0.184078
-81.4317,166.292,82826093,317,3,-0.0511327
-85.0753,-175.546,82843359,317,4,-0.409062
-85.4788,-177.506,82845876,317,1,-0.398835
-85.0091,-175.527,82848998,317,3,-0.398835
-84.9732,-176.238,82896947,317,4,-0.409062
-80.6051,178.258,82896915,317,1,-0.102265
-85.0538,-175.969,82897338,317,3,-0.439741
-85.0639,-175.589,82980121,317,1,-0.53178
-86.5192,-127.956,82982452,317,2,-0.143172
-85.0105,-175.427,82987602,317,1,-0.511327
-85.2021,-174.545,82999384,317,3,-0.674952
-85.0579,-175.572,83023583,317,1,-0.521553
-85.0076,-176.264,83062082,318,4,-0.460194
-86.2959,-169.589,83101548,318,4,-0.511327
-85.3898,-174.166,83303922,318,1,-0.490874
-82.642,153.505,83419424,319,4,0.0102265
-85.3462,-177.111,83425294,319,3,-0.347702
-85.1308,178.65,83499320,319,4,-0.245437
-86.3115,-161.714,83516737,319,4,-0.674952
-86.2116,-88.9153,83666620,320,2,0.29657
-85.7593,-94.7009,83695216,320,4,0.838576
-87.1197,-148.925,83712572,320,2,-0.26589
-87.0536,-148.392,83712566,320,1,-0.26589
-86.331,-87.1277,83712513,320,2,0.306796
-85.2333,174.711,83713582,320,4,-0.214757
-85.2619,-100.917,83720758,320,4,0.337476
-86.3883,-82.7853,83875023,321,4,0.53178
-83.5957,-120.385,83943211,321,4,0.756764
-86.9991,-156.012,83982011,321,4,-0.327249
-87.4407,-68.6472,84087305,322,3,-0.0409062
-87.5965,-56.9166,84101913,322,3,-0.112492
-87.4997,80.1116,84104314,322,3,-0.0920388
-87.5462,-58.4675,84105255,322,3,-0.112492
-86.8169,-173.128,84105679,322,3,-0.56246
-87.4871,-60.4415,84107537,322,3,-0.112492
-87.5774,-65.7065,84107702,322,2,-0.0920388
-87.1214,82.0002,84107858,322,3,-0.112492
-87.431,-61.9646,84107879,322,2,-0.112492
-87.1223,82.0177,84108411,322,2,-0.112492
-87.4612,-61.3079,84109352,322,3,-0.112492
-87.4612,-61.3079,84109363,322,2,-0.112492
-87.4842,-60.7139,84109561,322,3,-0.112492
-87.5515,-66.4895,84110093,322,2,-0.102265
-86.7995,-173.15,84110705,322,3,-0.572686
-87.5308,-59.412,84111333,322,3,-0.112492
-87.5313,-59.3794,84111565,322,3,-0.112492
-86.7992,-173.258,84111545,322,3,-0.572686
-87.4478,-61.5337,84112278,322,2,-0.112492
-87.5075,-59.9263,84112377,322,3,-0.112492
-87.006,-71.5978,84112494,322,2,-0.112492
-87.4713,-60.8404,84112865,322,2,-0.112492
-87.4945,-60.0635,84113767,322,3,-0.112492
-87.5751,-65.636,84114041,322,1,-0.0920388
-86.6801,-173.326,84114376,322,2,-0.685178
-86.797,-173.337,84114679,322,3,-0.572686
-87.4831,-60.1931,84114846,322,1,-0.112492
-86.7968,-173.39,84115177,322,2,-0.572686
-87.5434,-58.3557,84116131,322,1,-0.112492
-87.515,79.281,84116618,322,3,0.204531
-87.3185,-64.2049,84117299,322,3,-0.112492
-87.3947,-69.5355,84117206,322,2,-0.102265
-87.3103,76.7972,84117534,322,2,-0.112492
-87.3229,-99.5268,84118235,322,3,-0.122718
-87.491,-59.7717,84118291,322,2,-0.112492
-87.3018,-64.6903,84119544,322,3,-0.112492
-86.685,-173.629,84120152,322,3,-0.674952
-87.1666,-67.9313,84120739,322,3,-0.112492
-87.2303,-66.6444,84122135,322,2,-0.112492
-87.3994,82.0408,84124221,322,1,-0.102265
-85.6893,106.953,84221008,322,4,0.0715858
-86.2747,-151.161,84244301,322,4,-0.214757
-87.0541,-172.597,84313162,322,4,-0.317023
-87.1873,-156.359,84342725,322,3,-0.204531
-81.291,-169.733,84368476,322,3,0.102265
-87.3667,174.708,84492195,323,2,-0.255663
-87.5929,174.495,84492886,323,2,-0.224984
-87.5928,174.621,84493300,323,3,-0.224984
-87.5924,174.137,84493888,323,1,-0.224984
-87.5912,174.286,84497956,323,3,-0.224984
-81.9926,-159.655,84588573,323,1,0.204531
-86.9234,159.392,84709876,323,4,-0.327249
-87.4013,-132.622,84840108,324,1,-0.132945
-84.9267,-173.011,84977022,324,1,-0.194304
-84.8027,-172.321,84977819,324,2,-0.184078
-85.5653,173.661,84995135,324,3,-0.439741
-87.2844,71.2063,85063566,325,4,1.25786
-81.404,169.707,85071884,325,3,0.306796
-81.4021,167.902,85074688,325,1,0.0920388
-81.7141,-175.698,85079984,325,2,0.685178
-81.4041,168.493,85081457,325,3,0.460194
-85.8468,167.059,85085226,325,3,-0.818123
-81.4015,169.56,85085225,325,1,0.460194
-81.4004,169.509,85085742,325,2,0.460194
-85.4249,166.699,85091513,325,3,-0.439741
-81.4035,162.113,85125480,325,4,1.09424
-81.4833,175.991,85131670,325,2,0.439741
-81.5823,179.891,85138097,325,3,1.21696
-84.6605,168.475,85138098,325,4,-0.23521
-81.7564,-174.599,85143551,325,3,0.664725
-81.5245,154.364,85143742,325,3,0.582913
-82.093,-167.214,85149775,325,2,0.572686
-81.3757,162.747,85158139,325,3,1.21696
-82.2707,-160.206,85175187,325,3,-0.112492
-81.844,-172.06,85175974,325,4,0.0920388
-85.7584,173.589,85223229,325,3,-0.439741
-81.6512,-175.736,85227783,325,3,1.21696
-83.0189,-151.498,85241197,325,3,0.56246
-83.1841,-149.174,85243910,325,3,-0.0920388
-84.2613,172.696,85257914,325,2,-0.184078
-81.4716,177.026,85257915,325,3,0.368155
-85.9569,166.477,85257913,325,3,-0.848803
-86.1751,164.936,85321471,325,3,-1.23741
-81.4163,168.713,85384921,326,4,0.317023
-84.5178,-170.85,85420046,326,3,-0.153398
-84.2682,-169.254,85420676,326,1,-0.143172
-85.6934,178.382,85420644,326,1,-0.29657
-83.4251,-164.566,85420856,326,2,-0.122718
-83.4257,-164.556,85420827,326,1,-0.122718
-84.5106,-170.962,85420901,326,3,-0.153398
-84.6941,-172.493,85421464,326,1,-0.163625
-84.5036,-171.074,85421575,326,2,-0.153398
-85.6406,177.726,85421631,326,3,-0.29657
-84.5026,-171.09,85421697,326,1,-0.153398
-84.5026,-171.09,85421695,326,1,-0.153398
